36350,52387,1
4113,16098,1
87,5711,1
30717,50154,1
34662,17523,1
38627,6544,0
26436,51650,0
47624,32301,0
46604,15379,0
53945,41693,0
51594,21818,1
15855,17203,0
30825,27097,1
48261,44880,0
43899,36720,0
38126,44332,1
11501,36688,1
29674,36143,0
2825,21048,0
13650,50490,1
41566,18719,1
20356,27385,0
4073,15438,1
8950,10723,1
26207,370,0
35010,30825,1
39999,16650,0
50885,40499,0
5873,46985,0
41370,51377,1
12969,17558,1
1156,39852,1
29223,14202,0
39374,53879,0
19377,41144,0
39502,53407,1
15283,19084,0
25867,51377,1
19351,38603,0
35985,392,1
34023,37273,1
2229,10385,1
49507,7643,1
6914,29473,0
52477,42370,1
48303,38681,1
11099,45958,1
43607,18091,0
4707,26686,0
45389,19526,1
27351,45073,1
47610,13740,1
38538,54008,0
16501,29857,0
11409,38200,0
39043,12244,1
46682,43903,1
8984,51532,0
5545,16041,1
30825,30805,1
30825,31747,1
11570,5144,1
36381,33274,0
35632,16844,1
41855,11223,0
3489,47203,1
22785,20191,0
30725,43546,0
17391,19281,0
15124,34023,1
4113,48646,1
30336,52952,0
43903,1118,1
49946,44763,1
51729,27289,0
22118,45720,1
53953,43426,1
51839,38818,1
4113,9395,1
27972,40578,0
34351,45847,1
53017,39193,0
47574,10751,1
43144,50697,0
49965,53953,1
47527,38141,1
23510,13887,0
3730,31826,0
29577,37312,1
36713,9510,0
21233,39788,1
37853,15824,1
45052,36370,0
40809,19516,0
2049,38130,1
33804,2183,0
6914,42166,1
44701,3810,0
27389,25994,1
18960,16728,0
4262,2548,0
52706,38745,0
35439,4095,1
15221,9211,0
51994,47541,1
38126,42994,1
2651,16250,0
45524,36217,0
15824,9911,1
27020,49526,1
4209,7457,0
18295,16041,1
43732,28614,1
11003,20168,1
6806,37521,0
34056,44669,1
36140,29943,0
40599,51590,0
22317,45847,1
41707,53953,1
48303,26644,1
29677,11411,0
13489,18680,0
31747,26692,1
16844,9183,1
42754,17579,0
52003,46813,1
35068,29132,0
38171,13500,1
31506,51934,1
29850,14554,0
53152,11003,1
5596,51094,0
34023,25543,1
32144,32904,0
6556,37330,0
47264,10723,1
10751,19617,1
3772,10723,1
7131,33595,1
18449,48044,0
12716,41380,0
45501,2,0
41521,26760,1
32933,24538,1
9331,29272,1
38126,36486,1
32020,36192,0
34295,716,1
47610,53365,0
5497,31418,0
39193,17306,1
48339,9082,0
37525,26411,0
48420,41924,0
28254,5719,1
16774,49469,1
33647,43698,0
52477,23837,1
14770,47723,0
50261,27853,0
5901,2568,1
17761,27691,1
29964,8984,1
18436,15573,0
6562,13251,1
17365,36916,1
37087,43477,0
37860,14690,1
44527,49240,0
2143,28478,1
47174,50154,1
19034,36988,1
34023,38823,1
39043,34470,1
29132,41818,1
11786,7965,1
50394,31398,1
5203,15785,0
36090,27929,0
30541,38126,1
28308,18978,1
23708,9089,0
38126,22544,1
50805,13062,1
30379,35044,0
25706,34374,0
18339,52109,0
8551,53738,0
30992,12686,0
43923,15443,0
13083,25904,0
42375,21979,0
50763,13996,1
25282,52693,0
1444,22268,1
41753,20693,1
37556,34408,0
37100,20510,1
14628,29610,1
42709,3722,0
27344,38126,1
49830,46,1
7398,46324,0
11639,2189,0
23742,716,1
30827,23261,0
42908,12973,1
53450,27663,0
11251,32200,0
33491,6914,1
31172,34379,0
5902,862,0
44077,36610,0
7637,18278,0
52477,7800,1
47686,38919,1
32400,37967,1
4113,21205,1
20168,24458,0
50559,7129,1
11003,45575,1
5316,12354,1
45958,15455,1
12108,31764,0
35717,11597,0
38126,10837,1
10723,53501,1
36350,23742,1
19841,7823,0
37199,28478,1
21680,47535,0
51999,44781,0
46038,47254,0
33905,28727,0
39914,20068,0
3315,37916,0
32783,13171,0
11666,35744,0
48610,24677,1
31503,30367,0
48619,43514,0
16468,9439,1
27869,41156,0
21258,49448,0
23708,34023,1
50823,25450,1
53066,39799,1
15539,24809,0
27445,25270,1
34023,8516,1
28478,14711,1
5315,17530,0
13596,31384,0
11786,34521,1
48273,22390,0
35813,16844,1
22974,42481,0
52856,38757,0
15824,9814,1
33144,6278,0
616,34692,0
14993,20444,0
886,48755,0
49448,1666,1
1444,46437,1
35222,9848,1
7385,47979,0
9848,41869,1
3498,32800,0
8083,49662,0
48585,4561,0
33681,26405,1
40608,20238,1
53702,5172,0
27840,34023,1
28513,7648,1
28971,35608,1
4961,25336,1
15824,28308,1
8896,40430,0
51578,3128,1
14405,25883,0
41222,25585,0
23901,24340,0
7500,38126,1
38885,12242,1
20095,39587,1
50868,12666,0
11058,7129,0
32146,49667,1
9535,5373,0
22430,35828,0
1979,7195,0
47943,7080,0
24902,32873,1
34102,32078,1
25995,20370,0
43118,34023,1
48566,9185,1
5245,22828,0
30825,42274,1
47447,20206,0
18832,20885,0
22410,53663,1
48948,1898,0
5662,3355,1
29578,24738,0
39788,28684,0
29876,35149,0
8160,10680,1
43751,43392,1
36480,42245,1
23269,26928,1
42380,47720,1
638,53085,0
4113,41649,1
52039,44552,0
39737,52511,0
3639,23713,1
44131,10723,1
52313,12834,0
25161,20105,0
10800,37125,0
48948,9503,1
20445,43438,0
17523,1415,1
20510,1524,1
48123,7763,1
18786,28429,0
5913,18541,0
32400,45501,1
7195,7718,0
31356,29485,1
29817,13599,0
37967,20057,0
2925,23479,0
40258,20510,1
44170,40578,0
28445,42942,1
1113,52012,0
26743,46322,1
34990,45086,0
8160,45389,1
8733,21888,0
19034,10219,1
1877,14163,0
16273,33595,0
48946,27922,0
10944,10164,0
48018,28102,0
30454,33089,0
25728,23026,1
31664,40239,1
18303,34321,1
42541,30748,1
46220,42051,0
25964,47664,0
21517,34900,0
11957,31637,0
5509,19410,1
52238,40784,0
42758,45834,0
28225,18554,0
26720,12399,0
34023,29832,1
16654,46351,1
31534,34023,1
38919,49639,1
43201,27316,0
5316,46140,1
106,34023,1
32060,34658,0
10662,42908,1
3165,24198,1
8902,10723,1
41521,1547,1
16045,33460,0
43144,50418,0
3200,10723,1
53459,42880,1
21469,43060,0
6694,19079,0
37100,16844,1
52187,3142,0
11332,19786,1
6804,12143,1
39009,25867,1
21775,38627,1
36212,328,0
37500,50029,0
31157,53953,1
47610,134,1
40870,22277,0
38991,16056,0
24578,44462,0
23029,33707,0
53510,49892,1
42309,20922,0
5869,35289,0
43533,15662,1
134,41566,1
51359,50060,0
5888,3414,0
40233,24726,0
49633,4008,0
50885,4095,1
27754,11010,0
34023,26372,1
18835,31166,1
19767,34634,1
18689,45409,0
45494,18488,0
13318,39431,0
11411,51323,0
52477,35549,1
9507,50847,0
41222,7965,0
33719,45698,0
19337,53973,0
36460,16844,1
15156,8248,0
53953,50561,1
40340,36988,1
33292,10723,1
45389,41448,1
13847,16844,1
47506,38126,1
15785,38912,0
45942,14026,1
39150,10703,0
39409,15929,0
16614,30825,0
41055,8126,0
5523,27730,0
11800,42808,0
23043,13515,1
47720,18953,0
22097,39788,0
27304,27351,1
51560,31669,0
28574,16844,1
50081,52527,0
38126,49351,1
20885,38295,0
26764,36446,0
41329,14550,1
30825,7528,1
45389,38418,0
27526,3498,1
4584,30301,0
7334,19336,1
25249,21939,0
34622,30305,0
12217,16844,1
15455,5414,0
30230,7131,1
47610,5178,1
27389,41374,1
37023,40546,0
51328,46639,1
25450,51531,1
35850,28079,1
19981,26379,0
35548,3984,0
19611,40242,0
27350,33595,1
36707,51050,1
4113,35644,1
23366,46897,0
30825,22653,1
28893,10364,0
8084,45958,0
4113,23596,1
9274,50841,0
45239,32191,1
28725,27424,0
3451,53353,0
5006,28813,0
33301,28939,0
18835,16250,1
10984,49874,0
40573,41584,0
49356,2483,1
21131,36420,0
15548,10565,1
50923,30873,1
6940,10720,0
40669,558,0
28254,20631,1
26171,31506,0
43570,53953,1
22672,27351,1
25614,12217,1
12242,11540,1
227,25883,0
52516,25508,0
52516,16041,1
38126,15438,1
13392,16844,1
19034,35565,1
19767,42914,0
5178,20297,0
17258,24050,1
1340,32437,0
51610,46513,0
30825,42019,1
10164,30333,1
29623,18580,1
26743,20631,1
47783,49732,0
34023,132,1
52122,16485,0
20898,12988,0
16558,14556,0
32085,19666,0
43208,40464,0
32433,52335,0
9096,15822,0
47664,47496,1
34023,25652,1
36689,4300,0
10220,43392,1
19849,28478,1
9317,48211,0
21696,19642,0
28006,39121,0
32670,19162,0
13711,16485,1
48935,53017,1
40920,21524,0
16913,16774,1
41499,6722,1
32766,53852,0
9898,47080,1
16389,9261,0
45525,22317,1
31151,51318,0
17775,10723,1
12635,20670,1
27119,41720,1
3570,34315,1
22430,25884,0
398,27700,0
46070,49469,1
52477,25258,1
31956,17695,0
3498,1408,0
50929,32629,0
16483,28478,1
48566,32281,1
13747,1666,1
51201,9093,1
11003,28993,1
51477,41818,0
16844,53659,1
13829,44689,0
5155,7986,0
16208,16389,0
16245,10728,0
11581,48744,1
13062,1029,1
26093,45321,1
50820,37667,0
14851,35314,1
41374,19485,1
43400,6687,0
42350,674,0
2984,33257,0
26897,49155,0
7859,11182,0
9210,38889,0
27139,16405,0
39043,33228,1
35015,26809,0
47098,30666,0
52684,31087,0
47874,30630,1
16844,22830,1
6139,47597,0
10758,19013,1
14933,21378,0
46154,41628,1
48878,8243,1
31747,9791,1
11639,48776,0
31990,9185,1
38985,19777,0
51798,32146,0
19779,52049,0
20067,34784,0
13989,5802,0
19034,36420,1
16654,8431,1
37727,23039,0
29376,25436,1
39043,32694,1
53497,23504,1
35068,53953,1
20693,21742,1
34023,6637,1
40232,40645,0
16844,37708,1
45247,36118,0
52913,16844,1
992,33595,1
32451,53507,0
41196,53953,1
52728,34024,0
44867,16091,0
11251,24577,0
38126,14330,1
42114,53953,1
13268,9349,1
50907,28478,1
51995,5280,0
11003,22,1
38197,21466,0
4972,31044,0
27278,4961,1
3878,2930,0
17409,28478,1
13062,31504,1
51212,34023,1
15061,32796,0
32400,26743,1
29352,34023,1
27859,28478,1
38885,28102,1
12713,40914,1
6903,12572,0
964,28854,0
37042,8603,0
11700,9667,0
34792,19526,1
12534,34023,1
45962,22425,0
45958,15903,1
16413,30485,1
28366,43495,1
52271,35959,0
43279,2858,0
35067,17697,0
15424,53544,1
51037,31290,1
10220,24677,1
26686,14067,0
40527,51537,0
52004,13786,0
16667,44301,0
46382,28838,0
50760,29160,1
80,48273,0
13559,42541,1
9600,13240,0
11877,38365,0
20430,53851,0
34023,4470,1
45261,19336,1
22131,26797,1
25450,45698,1
30210,6965,0
18459,28590,0
44970,29485,1
40380,38126,1
15019,51172,0
53057,51094,0
50760,12662,1
2645,39241,1
20631,37427,1
10025,5806,0
52815,33372,1
40629,42942,0
16301,26198,1
13451,20139,0
41459,49332,0
11149,46987,0
3343,46572,1
15291,49451,0
15824,44430,1
49348,33760,0
11099,20693,1
47894,1885,1
34023,24493,1
51345,28378,1
6394,5545,0
23443,41544,0
46799,43480,0
14787,621,1
10170,1334,0
36238,44701,0
34953,33401,1
25450,13218,1
44282,2661,1
43154,29208,0
44930,6383,1
23611,45329,0
39043,841,1
31869,2123,1
36916,45073,1
29236,16396,0
37890,43386,0
8005,53738,0
38818,6333,0
34440,28478,1
10220,45720,1
50990,42546,0
31166,39707,0
20297,34023,1
47853,38141,1
18403,3615,0
38254,52469,1
38463,26817,0
42805,11538,0
6861,38126,1
45958,13091,1
45195,40077,1
53064,5317,1
7917,38126,1
23781,33595,1
12930,53097,1
17222,45525,1
48709,49011,0
25282,27556,0
52477,18470,1
6045,21905,1
3104,33733,0
19979,31499,1
32078,3722,1
18835,5509,1
3355,16654,1
13012,34023,1
52919,31754,1
28725,27350,1
48646,36820,1
34101,50280,1
20224,8788,0
36289,6166,1
28817,45494,0
53090,14550,1
30825,2863,1
34023,52982,1
20726,38423,1
31384,16844,1
52537,27159,0
28102,22944,1
47642,51893,0
14052,38126,1
24695,26176,0
42862,30451,1
29806,5954,0
7800,25205,0
24604,28478,1
2418,17488,0
34351,15543,1
44970,39375,1
19034,31669,1
18436,50868,0
22860,30928,1
47394,39736,0
40089,21865,0
36013,28971,0
35477,43692,0
18243,30408,0
40522,46729,0
35911,16609,0
19367,29627,1
45833,6248,1
7800,8243,1
53824,48015,0
31351,15504,0
261,30825,1
50428,43885,0
21415,40950,0
14032,44965,0
38423,30301,1
35632,33550,0
39960,46807,1
11290,30301,1
91,7497,0
109,47527,0
3984,21364,0
18341,35487,0
52073,46106,0
5719,11494,0
26743,36350,1
49201,44847,1
53247,31080,1
50049,13626,0
5509,53738,1
51172,37002,1
34931,47098,0
953,4885,1
6278,8372,0
12242,46424,1
19034,14216,0
17775,15511,1
28711,2363,0
43778,14244,0
30825,6962,1
16371,27162,1
48336,45186,0
26198,45575,1
40916,53215,1
9951,53870,1
28478,29832,1
14983,33681,0
22225,11564,0
11226,28478,1
19960,10723,1
5438,34447,0
22748,34023,1
32473,1762,0
45958,45073,1
51079,6922,0
10586,47396,0
30825,49195,1
24556,12399,0
49289,18824,0
30706,53698,0
1885,10723,1
2,53953,1
20154,34375,0
44930,383,1
7683,14026,1
45599,51930,0
20154,18340,1
46538,42265,1
49633,19683,0
33522,31271,0
19034,7745,1
13616,46237,0
39241,19793,1
8422,16094,0
11501,43903,1
40006,41374,1
46071,45149,0
16903,7453,1
2535,23611,0
38222,16836,0
52122,43113,0
49667,44725,0
52187,30825,1
43759,36707,1
37562,47315,0
31873,38823,1
19642,38000,0
25270,16903,1
29577,2532,0
5593,15140,0
57,43246,0
551,8137,0
33430,9405,1
46019,34474,0
10600,53717,0
3132,11770,0
16486,34023,1
51580,46813,1
13113,31884,0
36625,43505,1
47188,37469,0
38126,21010,1
710,26078,0
20314,15628,0
392,15257,1
35700,34319,0
47343,16844,1
32739,33372,1
40387,12671,0
16654,33947,1
41729,54004,0
29314,49946,0
48264,37768,1
47411,22822,0
6356,18745,1
53414,13730,0
34102,18536,1
8911,41915,0
24036,47379,0
10511,38432,0
7862,3355,1
4048,34403,0
26492,36306,1
48984,22073,0
34023,33369,1
8243,13218,1
11709,18835,1
47411,13733,1
9758,26492,0
46392,38126,1
53952,48495,0
39043,27188,1
10111,24067,0
18350,24495,1
51580,27021,1
45501,37002,1
46538,3355,1
1360,1620,0
22337,10410,0
28817,18960,0
19179,29270,1
43863,41883,0
23026,33430,1
22438,10043,0
4178,53171,0
45394,19710,0
19034,41725,1
37090,45921,1
13088,11501,1
38126,18031,1
10243,1314,0
28177,21818,1
53908,19410,0
4113,20621,1
32685,48281,0
42055,28985,0
28476,12288,0
47980,53131,0
9774,17296,0
20294,19464,1
19786,12161,1
10662,9185,1
15126,47265,0
8930,49965,0
44764,53953,1
52654,255,0
48875,26940,0
13815,1388,0
46605,34780,0
25867,39193,1
13315,134,1
10583,32933,1
16730,53953,1
16844,25887,1
36541,17076,0
109,47783,0
36532,11540,0
49483,10800,0
12813,53425,0
12432,11089,1
4082,37344,0
28867,47941,0
25741,6704,0
49382,14983,0
24776,52885,1
15824,10983,1
13834,10723,1
16844,25455,1
23742,20631,1
6248,21030,1
15511,27013,1
32312,33166,0
31529,24712,0
1206,10723,1
21410,40809,0
1421,34023,1
996,2955,0
51201,45252,1
45545,38493,0
4351,39960,1
21566,8788,1
16654,35489,1
51839,14856,0
17129,32690,0
16844,12174,1
34634,1395,1
3673,38126,1
50261,3639,0
4113,9561,1
3853,39870,0
8092,32404,0
1645,7815,0
48094,21675,0
44094,873,0
2849,4209,0
16654,13919,1
53201,43070,0
4113,6770,1
4061,6085,1
30458,1362,0
53443,32332,0
44930,21905,1
1899,9093,1
4113,47300,1
22736,38126,1
13654,14764,1
14204,38126,1
22139,17315,0
51930,13821,0
11328,42681,1
28131,2366,1
4095,80,1
32739,30310,1
17996,20101,0
18412,31119,0
16502,22214,1
23129,30377,1
8126,36863,0
19331,47482,0
16,1885,1
46424,53017,1
13228,7411,0
23467,10103,0
43751,29492,1
39112,53201,0
19485,48303,1
53236,51273,0
19337,28316,0
35765,17442,0
833,14142,0
32094,17639,0
34321,53953,1
51985,38489,1
35850,9064,1
10439,26303,1
18784,53953,1
32400,18436,1
44986,38443,0
39780,53755,0
33025,3853,0
19034,19377,1
18313,43546,0
11570,33025,1
22738,30825,1
7429,46288,0
34023,49498,1
53507,52511,1
15735,38,0
51741,8833,0
50648,9848,0
37125,9030,0
35644,11089,1
25706,38343,0
26354,41296,0
49466,38126,1
34023,40731,1
22103,40491,1
24067,49340,1
16838,49200,0
29132,18470,1
49441,26658,0
21718,12420,0
40309,24938,0
22582,16323,0
1040,6914,1
13411,18835,1
24930,44451,0
53690,40439,0
46019,28083,0
551,27291,0
38126,53835,1
16854,4278,0
47124,37302,1
15856,13504,0
18331,15056,0
39043,36762,1
39793,34315,1
40464,18381,1
2093,30745,0
21775,13416,1
48442,29569,0
33308,34497,0
16035,4116,0
13088,49830,1
28429,1029,0
16844,14024,1
38126,31022,1
15822,53960,0
43903,14256,1
32661,53953,1
50643,35462,0
25867,7747,1
28553,52952,0
31496,39268,0
35123,80,0
41311,36605,0
36904,47137,0
31325,25867,1
16844,6949,1
6866,49395,0
44019,44788,0
38729,14864,0
37611,26764,0
43903,41818,1
50394,1029,1
29566,27421,0
36443,13599,1
4095,51411,1
26734,32783,0
35134,40182,0
46210,50733,0
15908,27292,0
32056,45898,0
31873,29485,1
28478,50768,1
5168,16838,0
26743,3799,1
42114,5012,1
16654,51074,1
19034,8711,1
44610,18015,0
1040,37441,1
27304,20169,1
37853,23742,1
31184,16844,1
19786,49639,1
5509,6330,1
1892,35744,0
32729,14876,0
37797,40800,0
12996,18835,1
22410,10611,1
34023,37466,1
42178,9628,0
42149,9633,0
28478,43186,1
30564,49577,0
15415,43255,0
19494,47749,1
52517,13616,0
37481,51390,1
6154,10723,1
3448,13711,0
40913,80,1
1645,26761,0
34487,49873,0
49110,53327,0
20748,28417,0
41693,20943,0
19101,16844,1
27389,49801,1
36541,85,0
45389,50719,1
50698,47874,1
4160,1998,0
38317,843,1
30825,1394,1
16171,45114,0
5343,9410,0
8181,45064,1
4409,34023,1
25503,35289,0
26035,37727,0
19220,53953,1
38966,29877,0
34899,29257,0
34023,28074,1
41521,41499,0
43568,16844,1
32400,44243,1
29553,52280,0
14084,20326,0
4558,16844,1
16844,15947,1
23051,17365,1
37415,27139,0
18361,36707,1
44422,51035,0
10050,2586,0
32783,12580,0
45780,38649,0
8243,14317,1
29272,17074,1
36944,23335,0
46784,7745,0
38692,25270,1
16844,28722,1
17676,20330,1
40045,24325,1
47853,53103,1
16389,23742,1
35937,38126,1
13543,33276,0
41262,22317,1
23328,38760,0
4707,30825,1
13650,23885,1
53372,22373,0
49830,8327,1
10220,392,1
34023,10219,1
40608,18978,1
10220,29524,1
18824,47531,0
26411,703,1
32189,53204,0
11099,30825,0
35173,4243,0
4478,24279,0
32191,29615,0
38985,11762,0
27210,4316,0
22224,29612,1
5662,14556,0
16844,18081,1
897,19741,0
14599,4889,0
15662,24525,0
17896,4112,0
29884,3807,0
16844,10472,1
30623,13504,0
17468,50218,0
19034,19495,1
3361,41071,0
31418,24012,0
1444,40900,1
50054,4561,0
19034,4797,1
16844,51035,0
34899,14665,0
19034,44578,1
45511,38126,1
22102,52554,0
40308,42758,0
15438,46881,1
10053,5655,0
851,53870,1
29049,36410,0
16497,16844,1
34990,32270,1
14894,48605,0
52144,28177,0
16654,48896,1
450,45847,0
33121,24578,0
29447,40257,1
4383,18784,0
39043,53925,1
24702,40986,0
9185,33595,1
23084,33614,0
11099,12242,1
38126,24428,1
16844,27672,1
21775,30791,1
51966,32718,0
16895,52176,0
10551,16667,1
33695,38146,0
42217,38126,1
45078,34023,1
40006,7453,1
45612,30093,0
42862,22497,1
29796,41503,1
35052,9082,0
12671,746,0
46392,24363,0
13906,36595,0
19034,50954,1
17856,52508,0
27815,18866,0
3368,51050,1
28916,34023,1
16844,31320,1
47771,15767,0
38126,10723,1
14628,19617,1
10607,9235,0
7185,41016,0
50885,30024,1
52477,24118,1
24712,53131,0
18835,39788,1
28177,11566,0
38876,48635,0
16844,7386,1
50170,18035,0
32400,35850,1
21621,18938,0
17761,27756,1
18778,40870,1
10220,22118,1
18436,34023,1
27083,25617,0
12686,37441,0
32433,15871,0
32094,24958,0
41374,47574,1
40008,21183,0
22909,28478,1
49201,27350,1
10014,52071,1
43812,39598,0
38317,29555,1
40944,53953,1
26160,40752,0
50868,5719,1
25309,3239,0
5733,6401,0
16251,2464,0
53953,18594,1
21280,28259,0
53057,41576,0
24922,33595,1
32980,20510,1
1453,14197,0
11513,20314,1
52817,38126,1
19193,38126,1
46682,8243,1
53066,29485,1
1517,12686,1
9600,50528,0
25183,39979,0
45495,11594,1
19641,6085,1
28478,18349,1
13088,26692,1
53353,46813,1
33337,49142,0
43925,29929,0
13385,25775,0
33778,43516,0
4077,45501,1
30814,29782,0
44578,46881,1
53628,3504,0
16654,19185,1
18922,44975,0
39043,44586,1
48059,10800,1
40074,49516,0
10222,23815,0
43903,5599,1
51377,17399,0
34023,3753,1
10164,5436,1
34948,23413,0
29166,33449,0
44930,40900,1
18719,10723,1
16844,10728,1
13218,36916,1
12395,16844,1
44215,17992,0
22509,26063,0
1444,21905,1
16844,40950,1
6914,5719,1
37896,28971,1
16838,22738,1
38411,31873,1
23718,20877,0
37717,12713,1
13906,44346,0
1324,27520,0
41751,53423,0
18536,32317,1
34023,51750,1
46025,32301,0
29876,5373,0
37691,109,0
15919,7402,0
12575,17865,0
8084,16794,0
37125,49772,0
10164,20238,1
34023,21148,1
16654,36904,1
25130,31094,0
50217,22909,0
42094,51264,0
19034,8645,1
47632,28513,1
52574,175,0
15903,13862,1
4113,41850,1
34023,50498,1
13747,48646,1
15889,34023,1
34425,49388,0
13062,49307,0
14026,46813,1
28876,32499,1
48303,4778,1
38648,34412,0
3978,5438,1
15433,4472,0
3744,1013,0
33962,53152,0
3637,13061,0
30825,33621,1
19113,32451,0
33622,52040,0
16502,2026,0
23742,20759,1
29132,35277,1
4113,35892,1
42002,23043,0
13307,26307,0
18531,42552,0
49955,19611,0
44184,22232,1
34361,50049,0
28478,32992,1
52962,42908,1
32873,17087,1
28478,32290,1
32220,46141,0
39502,41375,0
32661,44214,0
41521,12973,1
7377,42791,0
34023,40850,1
41818,31050,0
34864,25867,1
34023,11855,1
5270,2866,1
46908,16844,1
53953,39407,1
46229,31256,1
36454,6704,0
4348,24012,1
11224,6984,0
49201,32339,1
19034,53192,1
28337,24382,0
7733,3368,1
526,15682,0
7399,27078,1
8896,15908,1
16844,14928,1
34023,35789,1
14677,16874,0
33491,23742,1
15430,22412,1
48617,3744,0
32255,51187,0
38126,26000,1
50885,11786,1
13600,20693,1
20901,31389,0
42572,32810,0
5451,19782,0
41993,23713,1
39043,12859,1
24119,18049,1
36434,43253,0
31558,30924,1
13654,9794,0
24020,1855,1
46070,34295,1
42908,25336,1
43692,40553,0
39043,48044,1
18954,32783,0
49414,10741,0
29610,7453,1
34023,41957,1
50366,17634,0
19048,16844,1
28436,6306,0
32400,3290,1
19362,41269,1
8765,17635,0
5832,28411,1
22916,40600,0
16301,17365,1
51996,22353,0
24779,10723,1
49694,44893,0
15548,34023,1
34023,17977,1
23843,51304,0
38126,24703,1
50842,43517,0
36625,10034,0
50428,36808,0
46983,22917,0
10758,42908,1
21775,36532,1
39043,34692,1
7718,28478,1
33595,26093,1
42541,14580,0
53115,47666,0
38411,8090,1
11332,4077,1
551,36916,1
22860,35985,1
33084,28802,0
14739,46483,0
52087,6166,1
22128,44978,0
46715,11786,1
53017,49639,1
8984,28478,1
45017,9851,0
47127,53416,0
50602,30169,0
