716	26093	1
716	29485	1
716	33647	1
716	36988	1
716	1629	1
716	31256	1
716	22053	1
716	396	1
716	23873	1
716	18978	1
716	45321	1
720	38343	1
728	47636	1
730	10723	1
730	16273	1
730	12727	1
731	7308	1
731	45349	1
731	836	1
731	8181	1
736	2888	1
736	50464	1
739	47757	1
746	16903	1
746	25037	1
746	4351	1
746	50154	1
746	50280	1
746	5832	1
776	45526	1
790	26644	1
790	25270	1
790	19617	1
790	34023	1
790	4778	1
790	32739	1
790	3974	1
790	16409	1
790	7453	1
790	30310	1
790	31166	1
790	29610	1
790	15572	1
790	16903	1
790	10586	1
790	38681	1
790	24850	1
790	52511	1
807	16844	1
810	39565	1
833	34023	1
833	46585	1
833	38254	1
833	482	1
833	28478	1
833	38126	1
833	34662	1
833	13621	1
833	11520	1
836	9142	1
836	18164	1
836	42197	1
838	1113	1
842	18835	1
842	28478	1
842	1012	1
842	45495	1
842	34023	1
842	38126	1
843	21641	1
843	53090	1
843	24157	1
843	13554	1
843	48893	1
843	34043	1
848	28478	1
848	34023	1
848	38126	1
851	38126	1
851	5719	1
851	53870	1
851	35985	1
851	28478	1
851	42166	1
851	4961	1
851	33430	1
851	12238	1
851	36707	1
851	18927	1
851	34023	1
851	26411	1
851	15824	1
863	30825	1
868	50280	1
868	50154	1
868	48312	1
868	16903	1
868	5832	1
868	47469	1
868	25037	1
886	30825	1
905	49663	1
905	11249	1
913	6085	1
916	28153	1
926	18835	1
926	25867	1
935	28478	1
935	34023	1
953	4885	1
953	2418	1
962	16844	1
964	6407	1
966	42547	1
967	51651	1
967	28329	1
967	47265	1
974	16844	1
986	45529	1
986	36779	1
990	52869	1
992	6846	1
992	33595	1
992	716	1
992	13599	1
1013	47343	1
1019	18369	1
1026	16844	1
1028	24704	1
1029	53870	1
1029	44451	1
1029	12238	1
1029	6846	1
1029	716	1
1029	33595	1
1029	46813	1
1029	27350	1
1029	39375	1
1029	30858	1
1029	27000	1
1029	4585	1
1029	23640	1
1029	392	1
1029	625	1
1029	38645	1
1029	26093	1
1029	52511	1
1029	11540	1
1029	18978	1
1029	3772	1
1029	14317	1
1029	32773	1
1029	1547	1
1029	69	1
1029	35314	1
1029	31256	1
1029	7097	1
1040	35985	1
1040	33595	1
1040	15824	1
1040	1145	1
1040	3368	1
1040	1029	1
1040	50394	1
1040	4961	1
1040	13062	1
1040	6722	1
1040	31256	1
1040	53870	1
1040	16654	1
1040	37441	1
1040	716	1
1040	53953	1
1040	44451	1
1040	6846	1
1040	53423	1
1040	36443	1
1040	52919	1
1040	33931	1
1040	14026	1
1040	29485	1
1040	36707	1
1040	46813	1
1040	28308	1
1040	20631	1
1040	18978	1
1040	30333	1
1040	3315	1
1040	29796	1
1040	6914	1
1040	26411	1
1041	32409	1
1041	44682	1
1047	27526	1
1047	39431	1
1047	8984	1
1052	34216	1
1056	10751	1
1056	11609	1
1056	49904	1
1056	7402	1
1072	5509	1
1079	433	1
1079	32427	1
1082	29737	1
1084	28971	1
1087	28478	1
1096	44689	1
1099	16844	1
1102	34990	1
1102	17558	1
1102	992	1
1102	46784	1
1104	50612	1
1113	42265	1
1113	26994	1
1113	8984	1
1113	33194	1
1116	45017	1
1118	20693	1
1118	53017	1
1118	38919	1
1118	19786	1
1131	42114	1
1131	34023	1
1131	39431	1
1131	38126	1
1131	28478	1
1136	34023	1
1145	12238	1
1145	5719	1
1145	30333	1
1145	40340	1
1145	7617	1
1145	1661	1
1145	19013	1
1145	43598	1
1145	26093	1
1145	21187	1
1145	4300	1
1145	53265	1
1145	16654	1
1145	28478	1
1145	10751	1
1145	28814	1
1145	36408	1
1145	33647	1
1145	20831	1
1145	392	1
1145	16320	1
1145	6938	1
1145	34023	1
1145	15548	1
1145	23117	1
1145	22368	1
1145	28494	1
1145	21806	1
1145	11800	1
1145	38126	1
1153	20693	1
1153	47270	1
1153	43903	1
1153	19786	1
1153	7389	1
1153	53017	1
1153	38919	1
1153	17365	1
1153	27351	1
1153	8243	1
1153	36916	1
1153	11374	1
1156	48948	1
1156	36688	1
1156	40468	1
1156	51594	1
1156	29755	1
1156	52079	1
1156	41993	1
1156	49395	1
1156	11301	1
1156	39355	1
1156	6034	1
1156	12772	1
1156	13133	1
1156	53442	1
1156	14550	1
1156	12379	1
1156	39852	1
1156	24279	1
1156	24606	1
1156	18999	1
1156	23713	1
1156	843	1
1156	35580	1
1156	31290	1
1156	50719	1
1156	29272	1
1156	32933	1
1156	46379	1
1159	31990	1
1159	28478	1
1159	31256	1
1159	34023	1
1159	44847	1
1159	716	1
1159	33595	1
1159	38104	1
1165	433	1
1167	47496	1
1172	7177	1
1172	27260	1
1177	53017	1
1177	20693	1
1177	38919	1
1177	19786	1
1179	46410	1
1182	3295	1
1182	6334	1
1195	38823	1
1195	15824	1
1195	716	1
1195	11251	1
1195	44098	1
1195	18978	1
1195	31256	1
1195	45720	1
1195	29485	1
1195	16844	1
1195	28725	1
1195	16654	1
1195	9185	1
1195	6914	1
1201	15894	1
1201	36028	1
1201	48123	1
1201	52562	1
1201	50280	1
1201	31767	1
1206	10723	1
1219	34023	1
1219	28478	1
1219	38126	1
1231	37673	1
1235	42834	1
1235	6085	1
1237	45526	1
1245	18835	1
1245	53953	1
1254	16844	1
1260	809	1
1288	24119	1
1288	3639	1
1288	25503	1
1288	48980	1
1288	10622	1
1288	21641	1
1288	1885	1
1288	28254	1
1291	34023	1
1291	28478	1
1291	48172	1
1291	7707	1
1291	38126	1
1298	30825	1
1302	20406	1
1303	39852	1
1303	30825	1
1303	36197	1
1314	9063	1
1351	10723	1
1360	11249	1
1360	9389	1
1360	53953	1
1363	11116	1
1366	22536	1
1388	6270	1
1388	43903	1
1388	26198	1
1388	53017	1
1388	36916	1
1388	19786	1
1388	9848	1
1388	12242	1
1388	28102	1
1388	20693	1
1388	11003	1
1388	17365	1
1388	45958	1
1388	27351	1
1388	11786	1
1388	8243	1
1388	18810	1
1388	38919	1
1388	25450	1
1391	11446	1
1395	53017	1
1395	27351	1
1395	8243	1
1395	37779	1
1395	36916	1
1395	20693	1
1395	38919	1
1395	9848	1
1395	29623	1
1395	19786	1
1395	25068	1
1395	43903	1
1395	17365	1
1395	5451	1
1395	22536	1
1403	16733	1
1408	48378	1
1408	16844	1
1408	49001	1
1408	11917	1
1408	24325	1
1408	38941	1
1413	27577	1
1413	26434	1
1415	51594	1
1415	10553	1
1421	34023	1
1421	12000	1
1424	28478	1
1424	34023	1
1424	33941	1
1424	15505	1
1444	7297	1
1444	46382	1
1444	36532	1
1444	10337	1
1444	12961	1
1444	1177	1
1444	21640	1
1444	47129	1
1444	2837	1
1444	28755	1
1444	48878	1
1444	18470	1
1444	51839	1
1444	41869	1
1444	41753	1
1444	45377	1
1444	8327	1
1444	15964	1
1444	28993	1
1444	34227	1
1444	40081	1
1444	50	1
1444	1118	1
1444	44984	1
1444	48442	1
1444	44601	1
1444	43514	1
1444	34724	1
1444	46509	1
1444	383	1
1444	42349	1
1444	8917	1
1444	12161	1
1444	6458	1
1444	5818	1
1444	35222	1
1444	7610	1
1444	10768	1
1444	21742	1
1444	25662	1
1444	21124	1
1444	41237	1
1444	40900	1
1444	44481	1
1444	4736	1
1444	11540	1
1444	6383	1
1444	42985	1
1444	1546	1
1444	47686	1
1444	22672	1
1444	38885	1
1444	4073	1
1444	9755	1
1444	2497	1
1444	29136	1
1444	35265	1
1444	25258	1
1444	46	1
1444	21247	1
1444	38962	1
1444	15740	1
1444	41818	1
1444	45698	1
1444	21069	1
1444	15623	1
1444	13705	1
1444	27819	1
1444	49414	1
1444	22	1
1444	24469	1
1444	49242	1
1444	14256	1
1444	2828	1
1444	10622	1
1444	21905	1
1444	11361	1
1444	11099	1
1444	18201	1
1444	47082	1
1444	50366	1
1444	1388	1
1444	26102	1
1444	46715	1
1444	1153	1
1444	13218	1
1444	3471	1
1444	13600	1
1444	49639	1
1444	4797	1
1444	13416	1
1444	36805	1
1444	46437	1
1444	26282	1
1444	10675	1
1444	13091	1
1444	24118	1
1444	1395	1
1444	50318	1
1444	30791	1
1444	22268	1
1444	11332	1
1444	14317	1
1444	15903	1
1444	16287	1
1444	5599	1
1444	19464	1
1444	35549	1
1444	20168	1
1444	48935	1
1444	8351	1
1444	22944	1
1444	52881	1
1444	40401	1
1444	27665	1
1444	48408	1
1444	1815	1
1444	45073	1
1444	9960	1
1444	42370	1
1444	16301	1
1444	11302	1
1444	18866	1
1444	53918	1
1444	24226	1
1444	9497	1
1444	4469	1
1444	49794	1
1444	35487	1
1444	7965	1
1444	551	1
1444	20307	1
1444	15455	1
1444	18966	1
1444	33405	1
1444	43577	1
1444	12175	1
1444	46960	1
1444	38191	1
1444	11778	1
1444	41296	1
1444	35277	1
1444	46424	1
1444	53028	1
1444	12190	1
1444	38627	1
1444	8397	1
1444	22097	1
1444	45575	1
1444	24635	1
1454	34023	1
1454	28478	1
1454	38126	1
1481	18835	1
1481	44889	1
1481	22479	1
1482	47757	1
1497	17523	1
1517	12686	1
1520	30825	1
1522	39887	1
1522	52728	1
1522	9791	1
1524	8705	1
1529	34023	1
1546	44383	1
1546	38919	1
1546	41269	1
1546	27351	1
1546	51633	1
1546	36916	1
1546	20693	1
1546	8243	1
1546	19786	1
1546	53017	1
1546	43903	1
1547	26093	1
1547	29485	1
1571	9485	1
1578	53953	1
1585	29166	1
1587	32628	1
1587	20509	1
1587	46082	1
1587	27580	1
1587	6622	1
1608	53953	1
1620	44028	1
1627	16844	1
1627	18835	1
1629	26093	1
1629	34023	1
1641	23274	1
1642	28478	1
1642	34023	1
1642	38126	1
1655	1672	1
1662	16660	1
1662	53409	1
1662	48598	1
1665	23742	1
1665	25903	1
1665	33595	1
1665	29492	1
1666	53953	1
1666	27344	1
1666	47411	1
1666	45321	1
1668	34023	1
1672	6085	1
1674	34023	1
1694	38126	1
1694	28478	1
1694	53953	1
1694	34023	1
1701	28478	1
1730	18835	1
1730	30825	1
1742	31827	1
1742	18835	1
1750	35437	1
1753	25867	1
1766	48720	1
1773	23545	1
1773	118	1
1773	37215	1
1773	23953	1
1773	49611	1
1775	50763	1
1775	52805	1
1775	17431	1
1782	9093	1
1782	8181	1
1782	29737	1
1782	25037	1
1782	37156	1
1782	53238	1
1782	47265	1
1782	21581	1
1782	13223	1
1782	1082	1
1782	35489	1
1788	52469	1
1788	26177	1
1788	28478	1
1788	42880	1
1788	34023	1
1788	38126	1
1793	28478	1
1793	34023	1
1805	11155	1
1815	43903	1
1815	53017	1
1815	36916	1
1815	38919	1
1815	19786	1
1815	8243	1
1815	27351	1
1815	17365	1
1815	20693	1
1827	34023	1
1841	34527	1
1841	27343	1
1841	30854	1
1841	42811	1
1844	46699	1
1844	50704	1
1844	5689	1
1844	51335	1
1844	45962	1
1844	25270	1
1844	2229	1
1844	28562	1
1844	37556	1
1846	34023	1
1852	12996	1
1854	33595	1
1865	16844	1
1870	42908	1
1870	12220	1
1870	6914	1
1870	23053	1
1870	23742	1
1870	14317	1
1870	10220	1
1870	716	1
1870	33595	1
1870	44970	1
1870	31356	1
1870	46070	1
1870	23690	1
1877	1547	1
1885	14628	1
1885	18835	1
1885	27445	1
1885	29610	1
1885	41566	1
1885	12656	1
1885	790	1
1885	18376	1
1885	23424	1
1885	38692	1
1885	20922	1
1885	38423	1
1885	11501	1
1885	40006	1
1885	46427	1
1885	29801	1
1885	18651	1
1885	19485	1
1885	50719	1
1885	10801	1
1885	24850	1
1885	48983	1
1885	30462	1
1885	41611	1
1885	48393	1
1885	31166	1
1885	20726	1
1885	5509	1
1885	31290	1
1885	16903	1
1885	38681	1
1885	30825	1
1885	17523	1
1885	35791	1
1885	3974	1
1885	32739	1
1885	18295	1
1885	50559	1
1885	25819	1
1885	11328	1
1885	25270	1
1885	29546	1
1885	37394	1
1885	30301	1
1885	134	1
1885	4778	1
1885	52511	1
1885	10723	1
1885	46379	1
1885	48303	1
1885	19617	1
1885	52087	1
1885	14014	1
1885	53953	1
1885	53507	1
1885	24542	1
1885	47574	1
1885	37084	1
1885	24313	1
1885	11290	1
1885	41103	1
1885	10586	1
1885	51594	1
1885	47749	1
1885	8705	1
1885	16409	1
1885	24538	1
1885	26644	1
1885	30310	1
1885	32111	1
1885	15572	1
1885	10751	1
1885	21461	1
1885	7453	1
1885	25867	1
1885	13061	1
1885	41374	1
1885	16844	1
1885	50820	1
1885	16104	1
1885	18256	1
1899	9093	1
1900	47021	1
1901	18927	1
1901	16844	1
1901	24529	1
1901	46881	1
1901	6461	1
1912	48864	1
1912	34423	1
1950	16844	1
1952	34023	1
1952	28478	1
1952	38126	1
1958	24325	1
1958	9191	1
1966	37002	1
1966	51717	1
1966	40913	1
1966	4077	1
1966	45958	1
1966	11786	1
1966	18810	1
1966	47124	1
1966	25450	1
1966	4095	1
1966	6542	1
1966	9064	1
1966	30024	1
1971	33372	1
1971	22828	1
1971	32739	1
1971	47356	1
1971	17488	1
1971	34236	1
1971	10723	1
1971	21746	1
1971	12969	1
1971	9729	1
1971	44651	1
1987	16844	1
1995	30825	1
1998	18866	1
2002	34315	1
2011	16104	1
2011	2420	1
2011	33194	1
2011	5317	1
2011	49801	1
2011	33439	1
2011	7288	1
2011	35896	1
2011	50482	1
2023	28478	1
2023	34023	1
2023	38126	1
2049	41103	1
2049	18610	1
2049	49554	1
2049	39788	1
2049	16844	1
2049	48393	1
2049	21233	1
2049	38130	1
2049	41624	1
2049	8164	1
2049	53953	1
2049	15619	1
2049	13382	1
2049	40464	1
2049	14842	1
2055	34023	1
2055	28478	1
2076	38126	1
2076	28478	1
2076	34023	1
2079	49892	1
2083	23744	1
2113	23443	1
2113	37587	1
2120	22540	1
2123	53953	1
2125	53120	1
2127	4247	1
2127	51245	1
2143	38126	1
2143	28478	1
2143	34023	1
2149	50280	1
2170	45526	1
2179	28478	1
2179	34023	1
2179	38126	1
2188	25486	1
2189	3365	1
2196	28478	1
2196	16844	1
2196	34023	1
2196	38126	1
2229	10385	1
2229	28852	1
2241	15869	1
2244	34023	1
2263	2208	1
2263	46319	1
2265	6166	1
2267	50933	1
2267	52379	1
2272	24198	1
2282	8744	1
2282	24050	1
2283	10723	1
2284	38200	1
2290	33970	1
2290	48762	1
2291	34023	1
2337	52335	1
2337	18835	1
2337	53953	1
2338	30630	1
2338	36644	1
2338	41858	1
2338	30230	1
2340	34023	1
2357	38126	1
2357	28478	1
2357	34023	1
2358	12879	1
2358	2548	1
2358	6063	1
2358	34023	1
2363	25183	1
2365	33796	1
2366	32339	1
2366	47568	1
2366	44227	1
2366	20649	1
2384	30825	1
2389	17834	1
2389	12214	1
2389	11336	1
2389	41839	1
2389	26173	1
2389	16844	1
2389	9485	1
2389	18137	1
2389	40914	1
2389	31395	1
2389	22560	1
2389	19017	1
2389	40657	1
2389	18340	1
2389	48040	1
2396	28478	1
2411	28478	1
2411	38126	1
2411	34023	1
2414	16844	1
2420	52619	1
2420	33337	1
2420	31290	1
2420	32670	1
2429	32451	1
2429	32430	1
2429	38	1
2447	7986	1
2447	22996	1
2447	47716	1
2447	26802	1
2447	28513	1
2447	11700	1
2447	17775	1
2447	10723	1
2458	19015	1
2458	6166	1
2458	31359	1
2475	16844	1
2483	5829	1
2483	16485	1
2483	6395	1
2483	19377	1
2483	21836	1
2483	47662	1
2483	43073	1
2483	34023	1
2487	18835	1
2497	27351	1
2497	36916	1
2497	53017	1
2497	20693	1
2497	43903	1
2497	8243	1
2497	19786	1
2497	38919	1
2501	34780	1
2511	16844	1
2522	47496	1
2537	52398	1
2548	18835	1
2548	22277	1
2553	34375	1
2553	16844	1
2562	38126	1
2562	28478	1
2562	39397	1
2568	42576	1
2568	18431	1
2568	33493	1
2568	35695	1
2568	35140	1
2583	30348	1
2583	16654	1
2583	4961	1
2583	12238	1
2585	48336	1
2590	43060	1
2594	2568	1
2600	28478	1
2600	34023	1
2600	38126	1
2620	6248	1
2621	28478	1
2624	38823	1
2624	29485	1
2624	716	1
2624	33595	1
2626	18835	1
2627	16844	1
2639	31038	1
2645	38610	1
2645	46192	1
2645	5719	1
2645	1159	1
2645	15824	1
2645	38461	1
2645	6063	1
2645	7683	1
2645	25726	1
2645	19377	1
2645	43113	1
2645	50820	1
2645	35985	1
2645	32339	1
2645	24922	1
2645	11328	1
2645	1029	1
2645	8122	1
2645	26734	1
2645	716	1
2645	39241	1
2645	2583	1
2645	851	1
2645	14026	1
2645	35489	1
2645	28725	1
2645	36408	1
2645	1145	1
2645	23026	1
2645	50668	1
2645	22118	1
2645	51580	1
2645	8090	1
2645	42620	1
2645	33430	1
2645	26743	1
2645	52919	1
2645	49201	1
2645	11540	1
2645	16613	1
2645	29796	1
2645	28241	1
2645	16654	1
2645	29447	1
2645	42681	1
2645	29352	1
2645	22214	1
2645	35470	1
2645	15204	1
2645	16041	1
2645	29806	1
2645	32296	1
2645	49617	1
2645	14572	1
2645	7245	1
2645	18110	1
2645	19793	1
2645	36707	1
2645	4961	1
2645	12238	1
2645	18361	1
2645	38104	1
2645	44759	1
2645	10758	1
2651	34527	1
2661	18835	1
2661	6602	1
2661	14560	1
2669	28478	1
2669	34023	1
2669	38126	1
2673	44026	1
2678	30825	1
2684	18835	1
2697	31356	1
2697	21746	1
2697	22974	1
2697	7131	1
2697	33372	1
2697	13250	1
2697	20649	1
2697	12111	1
2697	6248	1
2697	38135	1
2697	21092	1
2697	46881	1
2697	13185	1
2697	17873	1
2697	22519	1
2697	3878	1
2697	44908	1
2697	15740	1
2697	34527	1
2700	48893	1
2700	4189	1
2702	16844	1
2707	6266	1
2721	30796	1
2733	13318	1
2733	40459	1
2794	22549	1
2794	31956	1
2794	41196	1
2804	1844	1
2804	47645	1
2804	18292	1
2804	49785	1
2804	1775	1
2804	28478	1
2804	17039	1
2804	28475	1
2804	7924	1
2804	38126	1
2812	16844	1
2831	13251	1
2831	39960	1
2831	47757	1
2831	18337	1
2831	17365	1
2831	46901	1
2831	49830	1
2831	27351	1
2831	34325	1
2831	2194	1
2831	41356	1
2831	32409	1
2831	31359	1
2831	16472	1
2831	20510	1
2831	33886	1
2831	9809	1
2831	36392	1
2831	116	1
2831	52844	1
2831	11714	1
2831	33477	1
2833	15894	1
2833	18712	1
2833	15242	1
2833	46442	1
2857	34023	1
2857	38126	1
2857	28478	1
2858	37916	1
2860	28478	1
2860	34023	1
2860	38126	1
2866	7411	1
2867	18835	1
2868	2568	1
2880	16485	1
2882	52564	1
2888	2992	1
2897	28478	1
2897	34023	1
2897	38126	1
2903	53953	1
2904	46443	1
2904	28478	1
2904	34023	1
2904	38126	1
2919	29686	1
2919	42189	1
2919	28478	1
2919	21965	1
2919	34023	1
2919	38126	1
2926	2867	1
2931	10723	1
2931	16844	1
2940	38126	1
2940	34023	1
2940	28478	1
2952	9741	1
2954	28478	1
2954	34023	1
2954	38126	1
2955	16844	1
2957	28478	1
2957	34023	1
2960	49281	1
2965	34023	1
2965	28478	1
2965	38126	1
2984	39568	1
2998	5608	1
3005	716	1
3005	36408	1
3005	12238	1
3005	50490	1
3005	36443	1
3005	34023	1
3005	29485	1
3032	28478	1
3032	38126	1
3049	39431	1
3050	33595	1
3050	716	1
3050	34023	1
3055	28757	1
3071	25523	1
3071	10305	1
3073	41470	1
3073	13185	1
3075	3752	1
3075	6814	1
3084	18835	1
3110	53953	1
3128	50719	1
3132	34023	1
3133	30825	1
3133	25867	1
3135	34023	1
3135	12238	1
3142	20584	1
3158	52703	1
3165	17687	1
3165	52087	1
3165	38861	1
3165	8902	1
3165	32739	1
3165	24198	1
3165	22412	1
3168	44060	1
3168	10966	1
3168	43661	1
3168	44763	1
3171	24954	1
3171	46881	1
3171	29618	1
3174	10218	1
3176	34023	1
3195	16844	1
3200	10723	1
3226	16903	1
3226	50280	1
3226	50154	1
3226	5832	1
3226	25037	1
3227	13650	1
3232	450	1
3237	2624	1
3271	16844	1
3287	28478	1
3297	47446	1
3314	42541	1
3315	18967	1
3315	31356	1
3315	36707	1
3343	40430	1
3343	46572	1
3355	40340	1
3355	37758	1
3355	9405	1
3355	1547	1
3355	1195	1
3355	29485	1
3355	26187	1
3355	20292	1
3355	15204	1
3355	23873	1
3355	31873	1
3355	46813	1
3355	21108	1
3355	10748	1
3355	13062	1
3355	34436	1
3355	8090	1
3355	14317	1
3355	32296	1
3355	24145	1
3355	52444	1
3355	37427	1
3355	341	1
3355	22828	1
3355	16654	1
3355	16320	1
3355	15824	1
3355	1629	1
3355	19793	1
3355	44451	1
3355	46039	1
3355	15548	1
3355	3005	1
3355	50394	1
3355	25420	1
3355	11328	1
3355	38823	1
3355	46881	1
3355	6938	1
3355	49617	1
3355	9350	1
3355	42908	1
3355	18978	1
3355	28083	1
3355	11540	1
3355	16774	1
3355	6914	1
3355	23742	1
3355	33084	1
3355	18967	1
3355	31990	1
3355	33931	1
3355	32111	1
3355	41503	1
3355	18440	1
3355	45660	1
3355	28725	1
3355	31754	1
3355	52919	1
3355	11089	1
3355	44430	1
3355	25161	1
3355	4961	1
3355	716	1
3355	45720	1
3355	21806	1
3355	13599	1
3355	20631	1
3355	11800	1
3355	7683	1
3355	36079	1
3355	45321	1
3355	32574	1
3355	53265	1
3355	392	1
3355	703	1
3355	9185	1
3355	21227	1
3355	26093	1
3355	31356	1
3355	33595	1
3355	50054	1
3355	22214	1
3355	19077	1
3355	33647	1
3355	4300	1
3355	38104	1
3355	30333	1
3355	44098	1
3355	37441	1
3355	11101	1
3355	35489	1
3355	41535	1
3368	31356	1
3368	16903	1
3368	35314	1
3368	26093	1
3368	51050	1
3368	47862	1
3368	49617	1
3368	50820	1
3368	36443	1
3368	38925	1
3368	52919	1
3368	25420	1
3368	46322	1
3368	703	1
3368	20831	1
3368	23117	1
3368	31990	1
3368	9185	1
3368	7617	1
3368	52511	1
3368	12238	1
3368	716	1
3368	30333	1
3368	36707	1
3368	27350	1
3368	1029	1
3368	1547	1
3368	29485	1
3431	34023	1
3434	18835	1
3434	53953	1
3436	53953	1
3448	34315	1
3448	36446	1
3448	16844	1
3448	10136	1
3448	17647	1
3448	22743	1
3448	19979	1
3451	28478	1
3451	34023	1
3451	13954	1
3459	52919	1
3459	11089	1
3459	43598	1
3460	47496	1
3468	40012	1
3471	27351	1
3471	45958	1
3471	9848	1
3471	11003	1
3471	11786	1
3471	43903	1
3471	20693	1
3471	8243	1
3471	26198	1
3471	25450	1
3471	53017	1
3471	18810	1
3471	17365	1
3471	38919	1
3471	19786	1
3471	28102	1
3471	16844	1
3471	36916	1
3489	47203	1
3498	23443	1
3498	18835	1
3501	16844	1
3504	18835	1
3504	53953	1
3531	33556	1
3531	7457	1
3533	35783	1
3533	6358	1
3548	16844	1
3569	9331	1
3570	34315	1
3575	18835	1
3575	53953	1
3579	1885	1
3602	14184	1
3602	16844	1
3613	16844	1
3622	14495	1
3622	24313	1
3626	45495	1
3626	43303	1
3634	16844	1
3634	34023	1
3634	28478	1
3634	38126	1
3634	49303	1
3635	47496	1
3637	13919	1
3637	11700	1
3639	50719	1
3639	38200	1
3639	23713	1
3639	52619	1
3639	15871	1
3639	6742	1
3666	16844	1
3671	22471	1
3673	34023	1
3673	28478	1
3673	38126	1
3681	28478	1
3696	6866	1
3706	11433	1
3722	34351	1
3722	47943	1
3722	52982	1
3722	25455	1
3722	13456	1
3722	45847	1
3722	17306	1
3722	25169	1
3722	45525	1
3722	10553	1
3722	37876	1
3722	46538	1
3722	2123	1
3722	45529	1
3722	34023	1
3722	23129	1
3722	12143	1
3722	6556	1
3722	29495	1
3722	10299	1
3722	4551	1
3722	49911	1
